,Receipt ID,Line #,Text,Class (item/total),Class (item/total).1,Class (item/total).2
3388,US165,2,2124 BONITA AVENUE,Address,,
3389,US165,3,"LA VERNE, CA 91750",Address,,
3390,US165,4,(909) 596-1564,Tel#,,
3391,US165,5,Dine In,Misc.,,
3392,US165,6,"Server: Chris D. Sep 29, 2018",Date,Date,
3393,US165,7,Receipt: 4J33 5:38 PM,Date,Hour,
3394,US165,8,Table: P5,Misc.,,
3395,US165,9,Item(s),Misc.,,
3396,US165,10,Lamb Burger $13.00,Items,,
3397,US165,11,- NO Goat Cheese,Items,,
3398,US165,12,- NO Bread,Items,,
3399,US165,13,- Medium,Items,,
3400,US165,14,- Sauce On Side,Items,,
3401,US165,15,Kids Grilled Cheese $5.00,Items,,
3402,US165,16,Kids Fries $3.00,Items,,
3403,US165,17,Sweet Potato Fries $8.00,Items,,
3404,US165,18,Kids Cheeseburger $7.00,Items,,
3405,US165,19,- NO Ketchup,Items,,
3406,US165,20,- No bun,Items,,
3407,US165,21,Sub sourdough,Items,,
3408,US165,22,Beef Burger $10.00,Items,,
3409,US165,23,- Medium Rare,Items,,
3410,US165,24,Sides $3.50,Items,,
3411,US165,25,- Bacon (2) Slices,Items,,
3412,US165,26,Subtotal $49.50,Subtotal,,
3413,US165,27,Sales Tax (Incl. 9.5%) $4.70,Tax,,
3414,US165,28,Total $54.20,Total,,
3415,US166,1,DEL FRISCO'S #8620,Store Name,,
3416,US166,2,1221 Avenue of the Americas,Address,,
3417,US166,3,"New York, New York 10020",Address,,
3418,US166,4,1075 Rebekkah,Misc.,,
3419,US166,5,Tbl 240/1 Chk 1061 Gst 5,Misc.,,
3420,US166,6,Apr07' 16 07:53PM,Date,Hour,
3421,US166,7,Dine In,Misc.,,
3422,US166,8,4 Strip 16oz 212.00,Items,,
3423,US166,9,1 Ribeye Bone In 69.50,Items,,
3424,US166,10,1 Cauliflower 16 .50,Items,,
3425,US166,11,1 Baked Potato 10.50,Items,,
3426,US166,12,1 Asparagus 15.50,Items,,
3427,US166,13,1 Onion Rings 14.50,Items,,
3428,US166,14,1 Sauteed Spinach 16.00,Items,,
3429,US166,15,3 VOSS Sparkling 25.50,Items,,
3430,US166,16,6 Coke Btl 24.00,Items,,
3431,US166,17,SUBTOTAL 404.00,Subtotal,,
3432,US166,18,TAX 35.86,Tax,,
3433,US166,19,09:14PM TOTAŁ DUE 439.86,Date,Total,
3434,US166,20,THANK YOU FOR VISITING,Misc.,,
3435,US167,1,Finnegan's Way Check 822819,Store Name,Misc.,
3436,US167,2,1344 Ocean Drive,Address,,
3437,US167,3,Miami Beach Florida 33139,Address,,
3438,US167,4,Tel. 305-672-7747,Tel#,,
3439,US167,5,2017-08-21 20:38:00,Date,Hour,
3440,US167,6,Table 15 Cust 1,Misc.,,
3441,US167,7,Waiter 58 IRYNA P,Misc.,,
3442,US167,8,4 SOBE MOJITO'S 40.00,Items,,
3443,US167,9,BACARDI LIGHT,Items,,
3444,US167,10,Taxable: 40.00,Misc.,,
3445,US167,11,Sub-total: 40.00,Subtotal,,
3446,US167,12,Sales Tax 7%: 2.80,Tax,,
3447,US167,13,Resort Tax 2%: 0.80,Tax,,
3448,US167,14,Total: 43.60,Total,,
3449,US167,15,Voluntary 18% Tip: 7.20,Misc.,,
3450,US167,16,Please feel free to adjust or remove,Misc.,,
3451,US167,17,the tip amount at your discretion,Misc.,,
3452,US167,18,Total 50.80,Misc.,,
3453,US168,1,JALISCO,Store Name,,
3454,US168,2,244 Highway 299,Address,,
3455,US168,3,512-285-3940 or 512-285-3950,Address,,
3456,US168,4,Check 94 Table 6,Misc.,,
3457,US168,5,NOEMI 5/19/2019,Date,Date,
3458,US168,6,Guests 1 11:38 AM,Date,Hour,
3459,US168,7,Water 0.00,Items,,
3460,US168,8,Caldo de Camaran 8.99,Items,,
3461,US168,9,Subtotal 8.99,Subtotal,,
3462,US168,10,Sales Tax 0.74,Tax,,
3463,US168,11,Processing Fee 0.27,Misc.,,
3464,US168,12,TOTAL 10.00,Total,,
3465,US168,13,BALANCE DUE 10.00,Misc.,,
3466,US168,14,Processing fee will be removed,Misc.,,
3467,US168,15,if the check is paid in cash.,Misc.,,
3468,US168,16,**THANK YOU FOR CHOOSING US**,Misc.,,
3469,US169,1,0193 Table 54 #Party 2,Misc.,,
3470,US169,2,WILLIAM L SvrCk: 10 8:07p 03/22/13,Date,Date,Hour
3471,US169,3,DINING ROOM,Misc.,,
3472,US169,4,T5 MAIN DINING,Misc.,,
3473,US169,5,1 BEEFEATER-MARTINI 11.50,Items,,
3474,US169,6,1 ROSEMARY CAIPIRINHA 13.00,Items,,
3475,US169,7,1 CRABCAKES 17.00,Items,,
3476,US169,8,1 BLACK PEPPER BACON 12.00,Items,,
3477,US169,9,1 Millenium 2# 52.00,Items,,
3478,US169,10,1 NY SIRLOIN 46.00,Items,,
3479,US169,11,1 BRUSSEL SPROUTS 13.00,Items,,
3480,US169,12,1 ESPRESSO 4.50,Items,,
3481,US169,13,1 LAUREN'S HAZELNUT TORTE 9.00,Items,,
3482,US169,14,Sub Total: 178.00,Subtotal,,
3483,US169,15,Tax 15.35,Tax,,
3484,US169,16,Sub Total: 193.35,Misc.,,
3485,US169,17,03/22 9:53p TOTAL: 193.35,Date,Hour,Total
3486,US170,1,JT's Diner,Store Name,,
3487,US170,2,37011 Cook Street,Address,,
3488,US170,3,(760) 797-2100,Tel#,,
3489,US170,4,Server: Braulio 02/12/2016,Date,Date,
3490,US170,5,102/1 10:28 AM,Date,Hour,
3491,US170,6,Guests: 2 50022,Misc.,,
3492,US170,7,Coffee (2 @ 2.95) 5.90,Items,,
3493,US170,8,Two Eggs Any Style 6.95,Items,,
3494,US170,9,Whole-Wheat Pancakes 8.95,Items,,
3495,US170,10,Hawaiian Sausage 4.50,Items,,
3496,US170,11,Subtotal 26.30,Subtotal,,
3497,US170,12,Tax 2.10,Tax,,
3498,US170,13,Total 28.40,Total,,
3499,US170,14,Balance Due 28.40,Misc.,,
3500,US170,15,Thank You,Misc.,,
3501,US171,1,Primo,Store Name,,
3502,US171,2,Family Restaurant,Store Name,,
3503,US171,3,2019-03-05 20:14:00,Date,Hour,
3504,US171,4,DARWIN D Table:10 Check: 137,Misc.,,
3505,US171,5,3 Prem Glass @7.50 $22.50,Items,,
3506,US171,6,1 MED Veggie @27.00 $27.00,Items,,
3507,US171,7,Sub-Total $48.50,Subtotal,,
3508,US171,8,Sales Tax $2.97,Tax,,
3509,US171,9,Total $52.47,Total,,
3510,US171,10,Payments,Misc.,,
3511,US171,11,MASTERCARD ***6170 $52.47,Misc.,,
3512,US171,12,Amount Due $0.00,Misc.,,
3513,US171,13,Charge Receipt,Misc.,,
3514,US171,14,Server: DARWIN D,Misc.,,
3515,US171,15,Table No: 10,Misc.,,
3516,US172,1,Spiral Diner & Bakery,Store Name,,
3517,US172,2,608 E Hickory St,Address,,
3518,US172,3,"Denton, TX 76205",Address,,
3519,US172,4,Order# 185736,Misc.,,
3520,US172,5,Eat In Order,Misc.,,
3521,US172,6,Server: Sarah A,Misc.,,
3522,US172,7,Table: 9,Misc.,,
3523,US172,8,"Date: 6/16/19, 10:04 AM",Date,Hour,
3524,US172,9,Real Smooth $7.99,Items,,
3525,US172,10,Short Stack $8.59,Items,,
3526,US172,11,Coffee $2.99,Items,,
3527,US172,12,Breakfast Quesadilla $13.99,Items,,
3528,US172,13,NO Sausage +$0.00,Items,,
3529,US172,14,Grilled Spinach +$1.99,Items,,
3530,US172,15,Southern Comfort $10.99,Items,,
3531,US172,16,Subtotal: $46.54,Subtotal,,
3532,US172,17,Total Tax: $3.84,Tax,,
3533,US172,18,Total: $50.38,Total,,
3534,US172,19,Order Balance due: $50.38,Misc.,,
3535,US172,20,www.spiraldiner.com,Misc.,,
3536,US172,21,Follow Us On,Misc.,,
3537,US172,22,facebook.com/spiraldiner,Misc.,,
3538,US172,23,instagram.com/spiraldiner,Misc.,,
3539,US172,24,Thanks for your business!,Misc.,,
3540,US173,1,New China,Store Name,,
3541,US173,2,"1130 North Higley Rd,Suite#7-102",Address,,
3542,US173,3,"Mesa, AZ 85205",Address,,
3543,US173,4,Tel (480)218-9888/9892',Tel#,,
3544,US173,5,Walk In,Misc.,,
3545,US173,6,Date: 03-12-2016 Time: 4:02PM #23,Date,Hour,Misc.
3546,US173,7,Server BOSS,Misc.,,
3547,US173,8,1 Beef w. Broccoli 8.25,Items,,
3548,US173,9,w. Chicken Fried Rice 2.00,Items,,
3549,US173,10,1 Sweet/ Sour Chicken 7.95,Items,,
3550,US173,11,1 Chicken Chow Mein 6.75,Items,,
3551,US173,12,Amount:  4.95,Items,,
3552,US173,13,TAX(8.05%): 2.01,Subtotal,,
3553,US173,14,TOTAL: 26.96,Tax,,
3554,US173,15,Thank you very much.,Total,,
3555,US174,1,MIGUELS MEXICAN,Store Name,,
3556,US174,2,3035 M. KENNEDY BLVD,Address,,
3557,US174,3,"TAMPA, FL.",Address,,
3558,US174,4,(813) 876- 2587,Tel#,,
3559,US174,5,187 MEGAN F,Misc.,,
3560,US174,6,Tb1 42/1 Chk 3923 Gst 2,Misc.,,
3561,US174,7,Ju105' 17 05:53PM,Date,Hour,
3562,US174,8,DINE IN,Misc.,,
3563,US174,9,2 WATER 0.00,Items,,
3564,US174,10,1 ENCH VERDE 12.50,Items,,
3565,US174,11,1 ENCH MANUEL 12.80,Items,,
3566,US174,12,Subtotal 25.30,Subtotal,,
3567,US174,13,Tax 1.78,Tax,,
3568,US174,14,06:11PM Total 27.08,Date,Total,
3569,US174,15,PLEASE PAY YOUR SERVER,Misc.,,
3570,US174,16,THANK YOU,Misc.,,
3571,US174,17,FOR CHOOSING MIGUELS CAFE,Misc.,,
3572,US174,18,---------Tear Here----------,Misc.,,
3573,US174,19,Emp: MEGAN F Table: 42 Check#: 33,Misc.,,
3574,US174,20,Date: 7-5-17,Misc.,,
3575,US175,1,BOMBAY GRILL,Store Name,,
3576,US175,2,HOUSE,Store Name,,
3577,US175,3,Indian Cuisine,Store Name,,
3578,US175,4,Bombay Grill House,Store Name,,
3579,US175,5,764 9TH AVE,Address,,
3580,US175,6,"NEW YORK, NY 10019",Address,,
3581,US175,7,2129771010,Tel#,,
3582,US175,8,Any Special Offer will be at End of Receipt,Misc.,,
3583,US175,9,ORDER: Table 2,Misc.,,
3584,US175,10,Dine In,Misc.,,
3585,US175,11,30-Jun-2018 10:36:38P,Date,Hour,
3586,US175,12,Transaction 104379,Misc.,,
3587,US175,13,1 Onion Bhajia $5.95,Items,,
3588,US175,14,1 Lamb Vindaloo  $14.95,Items,,
3589,US175,15,medium,Items,,
3590,US175,16,1 Konkan Fish Curry $16.95,Items,,
3591,US175,17,medium,Items,,
3592,US175,18,1 Shrimp Briyani $16.95,Items,,
3593,US175,19,medium,Items,,
3594,US175,20,1 Garlic Naan $4.00,Items,,
3595,US175,21,1 Hess Cabernet $50.00,Items,,
3596,US175,22,Subtotal $108.80,Subtotal,,
3597,US175,23,Tax $9.66,Tax,,
3598,US175,24,Total $118.46,Total,,
3599,US175,25,CREDIT CARD AUTH $118.46,Misc.,,
3600,US175,26,MASTERCARD 0148,Misc.,,
3601,US175,27,Tip 35.54,Misc.,,
3602,US175,28,Total 154.00,Misc.,,
3603,US175,29,EDWIN ALEXANDER,Misc.,,
3604,US176,1,MOD Pizza,Store Name,,
3605,US176,2,26902 92nd Ave NW,Address,,
3606,US176,3,Suite A,Address,,
3607,US176,4,"Stanwood, WA 98292",Address,,
3608,US176,5,Phone 350.205.9680,Tel#,,
3609,US176,6,2019-05-19 16:06:54,Date,Hour,
3610,US176,7,Order Id: AABT4HN6ACCM,Misc.,,
3611,US176,8,#77 - HERE,Misc.,,
3612,US176,9,Draft Beer (2@ 4.97) $9.94,Items,,
3613,US176,10,Fountain Drink ( 16oz) $2.17,Items,,
3614,US176,11,MOD Pizza $8.67,Items,,
3615,US176,12,Mini MOD $6.67,Items,,
3616,US176,13,Sub Total $27.45,Subtotal,,
3617,US176,14,Sales Tax $2.53,Tax,,
3618,US176,15,Order Total $29.98,Total,,
3619,US176,16,Visa $29.98,Misc.,,
3620,US176,17,Tip: $3.59,Misc.,,
3621,US176,18,Card#: **********3352,Misc.,,
3622,US177,1,STANFORD'S,Store Name,,
3623,US177,2,17380 SOUTHCENTER PARKWAY,Address,,
3624,US177,3,"TUKWILA, WA 98188",Address,,
3625,US177,4,206.575.7454,Tel#,,
3626,US177,5,28120 Janell M,Misc.,,
3627,US177,6,Tbl 127/1  Chk 3885 Gst 3,Misc.,,
3628,US177,7,Sep30'17 07:38PM,Date,Hour,
3629,US177,8,1 CHIC TEND AP 9.95,Items,,
3630,US177,9,1 RIBS 1/2 ST 18.95,Items,,
3631,US177,10,1 BRG DELUXE 14.95,Items,,
3632,US177,11,K TIMING 9.95-,Items,,
3633,US177,12,SUBTOTAL 33.90,Subtotal,,
3634,US177,13,TAX 3.39,Tax,,
3635,US177,14,TOTAL DUE 37.29,Total,,
3636,US177,15,HAPPY HOUR,Misc.,,
3637,US177,16,MONDAY TO SATURDAY,Misc.,,
3638,US177,17,3 pm to 6 pm and 9 pm to close,Misc.,,
3639,US177,18,SUNDAY HAPPY HOUR ALL DAY,Misc.,,
3640,US177,19,Join our EAT DRINK & EARN Club,Misc.,,
3641,US177,20,to earn rewards while dining,Misc.,,
3642,US177,21,at any Restaurants Unlimited,Misc.,,
3643,US177,22,restaurant! Ask your server,Misc.,,
3644,US177,23,for details or join online at:,Misc.,,
3645,US177,24,www.r-u-1.com/rewards,Misc.,,
3646,US178,1,Marie Callender's Restaurant,Store Name,,
3647,US178,2,Store #0134,Misc.,,
3648,US178,3,2131 Price St.,Address,,
3649,US178,4,"Pismo Beach, CA 93449",Address,,
3650,US178,5,(805) 773-0606,Tel#,,
3651,US178,6,www.mcpies.com,Misc.,,
3652,US178,7,111590 Becky,Misc.,,
3653,US178,8,Tbl 2/1 Chk 1878 Gst 2,Misc.,,
3654,US178,9,Nov30' 14 06:35PM,Date,Hour,
3655,US178,10,1 **CORNBREAD SVC 0.00,Items,,
3656,US178,11,2 TRIO- POT PIE @9.99 19.98,Items,,
3657,US178,12,2 C- PIE SLICE 0.00,Items,,
3658,US178,13,1 NO BEVERAGE 0.00,Items,,
3659,US178,14,1 SOFT DRINK 2.799,Items,,
3660,US178,15,BDAY CLUB $5 5.00-,Misc.,,
3661,US178,16,Subtotal 17.77,Subtotal,,
3662,US178,17,Tax 1.42,Tax,,
3663,US178,18,07:10PM Total 19.19,Date,Total,
3664,US178,19,Indulge. . Take home a whole pie!,Misc.,,
3665,US179,1,Bar Rua,Store Name,,
3666,US179,2,32 Clarendon Street,Address,,
3667,US179,3,Table #520,Misc.,,
3668,US179,4,Trans: 241805 Serv: Simon,Misc.,,
3669,US179,5,17/08/2018 07:40:22 PM #Cust:4,Date,Hour,Misc.
3670,US179,6,Quan Descriptlon Cost,Misc.,,
3671,US179,7,2 GLS CARRIG LAGER 6.60,Items,,
3672,US179,8,1 WINGS SMALL 9.00,Items,,
3673,US179,9,1 FRESH COD 18.00,Items,,
3674,US179,10,1 SHELLFISH POT 22.50,Items,,
3675,US179,11,1 FISH CAKES 7.50,Items,,
3676,US179,12,1 PORTION BREAD LARGE 1.50,Items,,
3677,US179,13,TOTAL 65.10,Total,,
3678,US179,14,Facebook BAR RUA,Misc.,,
3679,US179,15,Twitter: @BARRUADUB,Misc.,,
3680,US179,16,REVIEW/ TRIPADVISOR,Misc.,,
3681,US179,17,<-REPRINTED->,Misc.,,
3682,US180,1,Amici Conyers,Store Name,,
3683,US180,2,1805 Parker RD Suite G110,Address,,
3684,US180,3,1805 Parker RD,Address,,
3685,US180,4,(678) 890-2005,Tel#,,
3686,US180,5,Server: Nicole 06/10/2018,Date,Date,
3687,US180,6,Table 52/1 1:02 PM,Date,Hour,
3688,US180,7,Guests: 2 30004,Misc.,,
3689,US180,8,Seat 1,Misc.,,
3690,US180,9,Coke 2.29,Items,,
3691,US180,10,Margherita Calzone 11. 99,Items,,
3692,US180,11,Side Caesar 4.99,Items,,
3693,US180,12,Subtotal 19.27,Subtotal,,
3694,US180,13,Tax 1.35,Tax,,
3695,US180,14,Total 20.62,Total,,
3696,US180,15,Seat 2,Misc.,,
3697,US180,16,Coke 2.29,Items,,
3698,US180,17,Dbl Stack Cheeseburger 8.99,Items,,
3699,US180,18,Bacon 0.99,Items,,
3700,US180,19,Subtotal 12.27,Subtotal,,
3701,US180,20,Tax 0.86,Tax,,
3702,US180,21,Total 13.13,Total,,
3703,US180,22,Subtotal 31.54,Subtotal,,
3704,US180,23,Tax 2.21,Tax,,
3705,US180,24,Total 33.75,Total,,
3706,US180,25,Balance Due 33.75,Misc.,,
3707,US180,26,Thank you for dining with us!,Misc.,,
3708,US180,27,SUGGESTED GRATUITY:,Misc.,,
3709,US181,1,*** TO GO ***,Misc.,,
3710,US181,2,NAME: CHARES,Misc.,,
3711,US181,3,CHECK# 71128.1,Misc.,,
3712,US181,4,Closed to Credit Card,Misc.,,
3713,US181,5,DATE/TIME: 12/31/2018 6:06:02 PM,Date,Hour,
3714,US181,6,SERVER: Taj,Misc.,,
3715,US181,7,STATION: 01,Misc.,,
3716,US181,8,So happy about your visit!,Misc.,,
3717,US181,9,Item Count: 8,Misc.,,
3718,US181,10,1 TIKKA MASALA $20.00,Items,,
3719,US181,11,CHICKEN (MURGH),Items,,
3720,US181,12,1 PALAK (SPINACH) $18.00,Items,,
3721,US181,13,PANEER (CHEESE),Items,,
3722,US181,14,1 VEGAN BENGAN BHARTA* $17.00,Items,,
3723,US181,15,Subtotal $55.00,Subtotal,,
3724,US181,16,Tax $3.30,Tax,,
3725,US181,17,Total before tip: $58.30,Total,,
3726,US181,18,Tip amount:,Misc.,,
3727,US182,1,BAR RISTORANTE,Store Name,,
3728,US182,2,STABILIMENTO MARINO E TERMALE,Address,,
3729,US182,3,SAN MONTANO S. R. L.,Address,,
3730,US182,4,VIA S. MONTANO - LACCO AMENO (NA),Address,,
3731,US182,5,PARTITA IVA 00200430635,Misc.,,
3732,US182,6,EURO,Misc.,,
3733,US182,7,2 X 0.50,Items,,
3734,US182,8,Vassoi e Stoviglie 1.00,Items,,
3735,US182,9,2X 5.00,Items,,
3736,US182,10,Macedonia 10.00,Items,,
3737,US182,11,Insalata Hegombo 10.00,Items,,
3738,US182,12,Bufala 8.00,Items,,
3739,US182,13,Pomodorini 4.00,Total,,
3740,US182,14,Nat 1/2 lt 1.00,Items,,
3741,US182,15,TOTALE € 34.00,Total,,
3742,US182,16,CONTANTE,Misc.,,
3743,US182,17,REG. 001 OPER. 1,Misc.,,
3744,US182,18,28-08-2018 12:41,Date,Hour,
3745,US182,19,SCONTRINO FISCALE N. 52,Misc.,,
3746,US182,20,/F IV 45400311,Misc.,,
3747,US183,1,STK Miami Beach,Store Name,,
3748,US183,2,Collins Ave,Address,,
3749,US183,3,"Miami, FL 33140",Address,,
3750,US183,4,100 SERVER,Misc.,,
3751,US183,5,103/1 1959 GST,Misc.,,
3752,US183,6,2,Misc.,,
3753,US183,7,25AUG'17 8:03PM,Date,Hour,
3754,US183,8,Dining,Misc.,,
3755,US183,9,1 Avion Silver RX 16.00,Items,,
3756,US183,10,margarita rx,Items,,
3757,US183,11,1 1Staub 0.00,Items,,
3758,US183,12,1 Avion Silver RX 16.00,Items,,
3759,US183,13,margarita rx,Items,,
3760,US183,14,1 DA Delmonico 14 62.00,Items,,
3761,US183,15,1 Truffle Fries 13.00,Items,,
3762,US183,16,1 Mac/Cheese 12.00,Items,,
3763,US183,17,1 Asparagus 13.00,Items,,
3764,US183,18,1 BAKED COOKIE 10.00,Items,,
3765,US183,19,SUBTOTAL 142.00,Subtotal,,
3766,US183,20,Add-On Tax Food 7.70,Tax,,
3767,US183,21,Add-On Tax Bev 2.24,Tax,,
3768,US183,22,Resort Tax 2.84,Tax,,
3769,US183,23,TOTAL DUE 154.78,Total,,
3770,US183,24,For your convenience,Misc.,,
3771,US183,25,Suggested gratuities,Misc.,,
3772,US183,26,are shown below,Misc.,,
3773,US183,27,18% gratuity $25.56,Misc.,,
3774,US183,28,20% gratuity $28.40,Misc.,,
3775,US183,29,22% gratuity $31.24,Misc.,,
3776,US184,1,See back of receipt for your chance,Misc.,,
3777,US184,2,to win $1000,Misc.,,
3778,US184,3,ID #: L2T9WJM2,Misc.,,
3779,US184,4,Walmart,Store Name,,
3780,US184,5,Save money. Live better.,Misc.,,
3781,US184,6,( 701 ) 223 3066,Tel#,,
3782,US184,7,MANAGER TIM MORRIS,Misc.,,
3783,US184,8,2717 ROCK ISLAND PL,Misc.,,
3784,US184,9,BISMARCK ND 58504,Misc.,,
3785,US184,10,ST# 01534 OP# 009048 TE# 48 TR# 04455,Misc.,,
3786,US184,11,6 WING PLATE 020108870398 3.98 P,Items,,
3787,US184,12,ASST 27 063099656595 4.88 X,Items,,
3788,US184,13,CUTIE CAR 063099656644 12.88 X,Items,,
3789,US184,14,SUBTOTAL 21.74,Subtotal,,
3790,US184,15,TAX 1 6.500 % 1.15,Tax,,
3791,US184,16,TAX 4 7.500% 0.30,Tax,,
3792,US184,17,TOTAL 23.19,Total,,
3793,US184,18,DEBIT TEND 23.19,Misc.,,
3794,US184,19,CHANGE DUE 0.00,Misc.,,
3795,US184,20,EFT DEBIT PAY FROM PRIMARY,Misc.,,
3796,US184,21,23.19 TOTAL PURCHASE,Misc.,,
3797,US184,22,US DEBIT**** **** **** 2696 I 0,Misc.,,
3798,US184,23,REF # 731700494718,Misc.,,
3799,US184,24,NETWORK ID. 0081 APPR CODE 936886,Misc.,,
3800,US184,25,US DEBIT,Misc.,,
3801,US184,26,AID A0000000980840,Misc.,,
3802,US184,27,TC 58877239DA5B3B44,Misc.,,
3803,US184,28,*NO SIGNATURE REQUIRED,Misc.,,
3804,US184,29,TERMINAL # SC011090,Misc.,,
3805,US184,30,2017-11-13 12:34:04,Date,Hour,
3806,US184,31,# ITEMS SOLD 3,Misc.,,
3807,US184,32,TC# 2188 7274 6444 1567 3762,Misc.,,
3808,US184,33,Low Prices You Can Trust. Every Day.,Misc.,,
3809,US184,34,2017-11-13 12:35:51,Date,Hour,
3810,US184,35,Store receipts on your phone. Walmart P,Misc.,,
3811,US184,36,ay.,Misc.,,
3812,US185,1,Walmart,Store Name,,
3813,US185,2,Save money. Live better.,Misc.,,
3814,US185,3,386-672-2104 Mgr:ROBERT ROGERS,Tel#,Misc.,
3815,US185,4,1521 W GRANADA BLVD,Address,,
3816,US185,5,ORMOND BEACH FL 32174,Address,,
3817,US185,6,ST# 00613 OP# 007671 TE# 07 TR# 02619,Misc.,,
3818,US185,7,STB ALL PIN 002200001988 F 0.78 X,Items,,
3819,US185,8,CABLE POUCH 068113118178 3.50 T,Items,,
3820,US185,9,TRVL PILLOW 075057602322 9.97 X,Items,,
3821,US185,10,SUBTOTAL 14.25,Subtotal,,
3822,US185,11,TAX 1 6.500 % 0.93,Tax,,
3823,US185,12,TOTAL 15.18,Total,,
3824,US185,13,DEBIT TEND 15.18,Misc.,,
3825,US185,14,CHANGE DUE 0.00,Misc.,,
3826,US185,15,EFT DEBIT PAY FROM PRIMARY,Misc.,,
3827,US185,16,15.18 TOTAL PURCHASE,Misc.,,
3828,US185,17,US DEBIT- 7641 I 3 REF # 831600869690,Misc.,,
3829,US185,18,NETWORK ID. 0081 APPR CODE 870411,Misc.,,
3830,US185,19,US DEBIT,Misc.,,
3831,US185,20,AID A0000000980840,Misc.,,
3832,US185,21,TC 9DE3EC353c6D6ADB,Misc.,,
3833,US185,22,*Pin verified,Misc.,,
3834,US185,23,TERMINAL #MX716047,Misc.,,
3835,US185,24,2018-11-11 23:37:13,Date,Hour,
3836,US185,25,# ITEMS SOLD 3,Misc.,,
3837,US185,26,TC# 4903 0007 3123 6600 8297,Misc.,,
3838,US185,27,2018-11-11 23:37:18,Date,Hour,
3839,US185,28,"WATCH OVER 6,000",Misc.,,
3840,US185,29,FOR FREE MOVIES &TV,Misc.,,
3841,US185,30,Only at Vudu.com/WatchFree,Misc.,,
3842,US185,31,VUDU,Misc.,,
3843,US185,32,Walmart's Digital Video Service,Misc.,,
3844,US186,1,DUANreade,Store Name,,
3845,US186,2,by Walgreens,Store Name,,
3846,US186,3,#14260 77 7TH AVE,Address,,
3847,US186,4,"NEW YORK, NY 10011",Address,,
3848,US186,5,522 4273 0007 09/22/2020 6:32 PM,Date,Date,Hour
3849,US186,6,STELLA ARTOIS 11.2 OZ 6PK B,Items,,
3850,US186,7,78615000001 A 9.99 SALE,Items,,
3851,US186,8,REGUALR PRICE 11.99,Items,,
3852,US186,9,REWARDS SAVINGS 2.00,Items,,
3853,US186,10,RETURN VALUE 9.99,Items,,
3854,US186,11,BOTTLE DEPOSIT,Items,,
3855,US186,12,00000008481 0.30,Items,,
3856,US186,13,NICE! RSTD/SLTD PEANUTS 2.75OZ 2.97,Items,,
3857,US186,14,4902204247,Items,,
3858,US186,15,3 @ 0.99,Items,,
3859,US186,16,RETURN VALUE 0.99 ea,Items,,
3860,US186,17,SHOPPING BAG FEE 0.05,Items,,
3861,US186,18,SUBTOTAL 13.31,Subtotal,,
3862,US186,19,SALES TAX A=8.875% 0.89,Tax,,
3863,US186,20,TOTAL 14.20,Total,,
3864,US186,21,VISA ACCT 7303 14.20,Misc.,,
3865,US186,22,CHANGE .00,Misc.,,
3866,US186,23,AID AO000000031010.,Misc.,,
3867,US186,24,VISA CREDIT,Misc.,,
3868,US186,25,Tapped,Misc.,,
3869,US186,26,BALANCE REWARDS SAVINGS 2.00,Misc.,,
3870,US186,27,THANK YOU FOR SHOPPING AT DUANE READE,Misc.,,
3871,US186,28,DID YOU KNOW THAT YOU CAN EARN POINTS,Misc.,,
3872,US186,29,ON THOUSANDS OF ITEMS IN-STORE AND,Misc.,,
3873,US186,30,ONLINE? SEE OUR WEEKLY AD FOR MORE,Misc.,,
3874,US186,31,INFORMATION. ITEMS CHANGE WEEKLY.,Misc.,,
3875,US186,32,RESTRICTIONS APPLY FOR TERMS AND,Misc.,,
3876,US186,33,"CONDITIONS, VISIT DUANEREADE.COM/BALANCE",Misc.,,
3877,US186,34,RFN# 1426-0074-2738-2009-2203,Misc.,,
3878,US186,35,TOTAL SAVINGS $2.00,Misc.,,
3879,US186,36,SAVINGS VALUE 13%,Misc.,,
3880,US188,1,Ideal Food Basket,Store Name,,
3881,US188,2,Ideal Food Basket,Store Name,,
3882,US188,3,631 Gates Ave.,Address,,
3883,US188,4,"Brooklyn, NY",Address,,
3884,US188,5,(718)453-6032,Tel#,,
3885,US188,6,4005-002 9/14/2020 16:25:03 Katherine,Date,Date,Hour
3886,US188,7,Inv:00683988 Trst:685129,Misc.,,
3887,US188,8,NUTELLA GO PACK 1.9oz $1.59 F,Items,,
3888,US188,9,HERSHEY' S KIT KAT SNACKSIZE $4.99 TIF,Items,,
3889,US188,10,1@ 2/ $5.00,Items,,
3890,US188,11,ANTTU XIXONA DARK 4.4 OZ $2.50 F,Items,,
3891,US188,12,Net Sales $9.08,Subtotal,,
3892,US188,13,Tax 1 ($4.99) $0.44,Tax,,
3893,US188,14,TOTAL SALES $9.52,Total,,
3894,US188,15,SUB TOTAL $9.52,Misc.,,
3895,US188,16,Visa $9.52,Misc.,,
3896,US188,17,# ************7303,Misc.,,
3897,US188,18,Balance $0.00,Misc.,,
3898,US188,19,Item count 3,Misc.,,
3899,US188,20,MODE:  Online Issuer,Misc.,,
3900,US188,21,TYPE: Purchaser,Misc.,,
3901,US188,22,TENDER: VIsa,Misc.,,
3902,US188,23,CARD: P************7303,Misc.,,
3903,US188,24,Contactless,Misc.,,
3904,US188,25,AMOUNT: USD$9.52,Items,,
