,geo1,geo2,geo3,geo4,geo5,geo6,geo7,geo8,sentences,labels
15529,3022,2685,3211,2685,3211,2739,3022,2739,12.80,0
15530,1881,2803,2051,2803,2051,2864,1881,2864,"6""HT",0
15531,2143,2807,2275,2807,2275,2873,2143,2873,(BP),0
15532,2417,2807,2734,2807,2734,2864,2417,2864,WTUE1A-E,0
15533,3018,2800,3214,2800,3214,2864,3018,2864,12.80,0
15534,3011,2982,3207,2982,3207,3036,3011,3036,25.60,1
15535,2272,834,2683,834,2683,889,2272,889,TAX INVOICE,0
15536,2233,916,2738,916,2738,970,2233,970,DOMINO'S PIZZA,3
15537,1994,1024,2989,1024,2989,1088,1994,1088,GST REF NO : 001694261248,0
15538,1960,1118,2997,1118,2997,1186,1960,1186,DOMINO'S PIZZA PERMAS JAYA,2
15539,1936,1222,3040,1222,3040,1281,1936,1281,"NO.12, JALAN PERMAS JAYA 10,",2
15540,1768,1313,3197,1313,3197,1382,1768,1382,"BANDAR BARU PERMAS JAYA, 81750 MASAI",2
15541,2389,1419,2592,1419,2592,1474,2389,1474,JOHOR,2
15542,1745,1671,2279,1671,2279,1722,1745,1722,CARRY OUT NOW,0
15543,2647,1659,3125,1659,3125,1721,2647,1721,PAY BY: CASH,0
15544,1744,1916,1949,1916,1949,1971,1744,1971,ORDER,0
15545,2176,1908,2384,1908,2384,1970,2176,1970,: 5633,0
15546,2649,1903,2730,1903,2730,1971,2649,1971,BY,0
15547,2854,1903,3046,1903,3046,1958,2854,1958,:1036,0
15548,1752,2002,2542,2002,2542,2070,1752,2070,ORDER TIME : 18:07:35,0
15549,1744,2155,2347,2155,2347,2220,1744,2220,NAME: MRS ANGES,0
15550,1760,2243,2589,2243,2589,2320,1760,2320,PICKUP TIME: 18:22:35,0
15551,1744,2430,2064,2430,2064,2492,1744,2492,QTY MENU,0
15552,1783,2568,1814,2568,1814,2625,1783,2625,1,0
15553,1781,2690,1815,2690,1815,2750,1781,2750,1,0
15554,1781,2805,1817,2805,1817,2865,1781,2865,1,0
15555,2828,2971,2986,2971,2986,3026,2828,3026,9.20,0
15556,1742,3099,2181,3099,2181,3156,1742,3156,TOTAL ITEMS,0
15557,2603,3101,2634,3101,2634,3146,2603,3146,:,0
15558,1746,3218,2101,3218,2101,3273,1746,3273,SUB-TOTAL,0
15559,2601,3220,2628,3220,2628,3257,2601,3257,:,0
15560,2885,3205,3084,3205,3084,3264,2885,3264,21.60,1
15561,1746,3334,2342,3334,2342,3398,1746,3398,COUPON DISCOUNT,0
15562,2603,3340,2628,3340,2628,3377,2603,3377,:,0
15563,2926,3326,3080,3326,3080,3377,2926,3377,9.20,0
15564,1744,3453,2176,3453,2176,3506,1744,3506,GRAND TOTAL,0
15565,2603,3455,2624,3455,2624,3494,2603,3494,:,0
15566,1746,3574,2021,3574,2021,3635,1746,3635,PAYMENT,0
15567,2599,3568,2624,3568,2624,3611,2599,3611,:,0
15568,2888,3562,3081,3562,3081,3615,2888,3615,12.50,0
15569,1746,3689,2142,3689,2142,3753,1746,3753,CHANGE DUE,0
15570,2603,3693,2626,3693,2626,3728,2603,3728,:,0
15571,2885,3677,3082,3677,3082,3728,2885,3728,00.10,0
15572,1750,3801,2379,3801,2379,3858,1750,3858,*6% GST INCLUDED,0
15573,2605,3808,2625,3808,2625,3849,2605,3849,:,0
15574,2928,3793,3078,3793,3078,3846,2928,3846,0.70,0
15575,1892,3986,3070,3986,3070,4045,1892,4045,SUPPORT OUR SMILE CAMPAIGN : ),0
15576,2090,4111,2879,4111,2879,4172,2090,4172,DID WE SMILE AT YOU?,0
15577,2215,4205,2770,4205,2770,4260,2215,4260,LET US KNOW AT,0
15578,1973,4307,2998,4307,2998,4366,1973,4366,WWW.DOMINOS.COM.MY/SMILE AND,0
15579,1793,4402,3221,4402,3221,4467,1793,4467,RECEIVE A 30% OFF SIDE ITEM E-COUPON,0
15580,2056,4499,2924,4499,2924,4563,2056,4563,UPON SURVEY SUBMISSION,0
15581,1933,4593,3038,4593,3038,4665,1933,4665,SURVEY CODE: CBD111560563307,0
15582,1807,4741,3064,4741,3064,4813,1807,4813,THANK YOU FOR VISITING DOMINO'S.,0
15583,2082,4837,2789,4837,2789,4898,2082,4898,PLEASE COME AGAIN!,0
15584,1947,4951,2927,4951,2927,5013,1947,5013,1 - 3 0 0 - 8 8 8 - 3 3 3,0
15585,2078,5043,2792,5043,2792,5105,2078,5105,WWW.DOMINOS.COM.MY,0
15586,1754,5205,3096,5205,3096,5273,1754,5273,WE ARE COMPLIANT TO THE PDPA 2010.,0
15587,1837,5292,3023,5292,3023,5361,1837,5361,VISIT WWW.DOMINOS.COM.MY/TERMS,0
15588,1928,5387,2939,5387,2939,5446,1928,5446,TO VIEW OUR PERSONAL DATA,0
15589,2072,5456,2781,5456,2781,5522,2072,5522,PROTECTION POLICY.,0
15590,2273,5597,2587,5597,2587,5658,2273,5658,OWNED BY,0
15591,1869,5679,2996,5679,2996,5746,1869,5746,DOMMAL FOOD SERVICES SDN BHD,0
15592,2115,5773,2752,5773,2752,5822,2115,5822,CO. NO. 419060-A,0
15593,3172,5767,3211,5767,3211,5820,3172,5820,1,0
15594,2890,3441,3076,3441,3076,3494,2890,3494,12.40,0
15595,2636,1997,3200,1997,3200,2059,2636,2059,DATE :11/04/18,0
15596,2197,2417,2369,2417,2369,2477,2197,2477,DESC,0
15597,2449,2423,2686,2423,2686,2485,2449,2485,COUPON,0
15598,2784,2415,2953,2415,2953,2470,2784,2470,DISC,0
15599,3057,2410,3260,2410,3260,2467,3057,2467,PRICE,0
15600,1900,2566,2108,2566,2108,2626,1900,2626,MCWBQ,0
15601,2445,2560,2752,2560,2752,2611,2445,2611,LVD1P-PS,0
15602,3076,2555,3240,2555,3240,2606,3076,2606,3.80,0
15603,1906,2689,2033,2689,2033,2736,1906,2736,REV,0
15604,2160,2678,2344,2678,2344,2744,2160,2744,(CAN),0
15605,2449,2680,2754,2680,2754,2731,2449,2731,LVD1P-PS,0
15606,3078,2670,3242,2670,3242,2723,3078,2723,3.50,0
15607,1906,2804,2068,2804,2068,2853,1906,2853,"6""HT",0
15608,2162,2801,2303,2801,2303,2856,2162,2856,(KC),0
15609,2449,2797,2750,2797,2750,2848,2449,2848,LVD1P-PS,0
15610,3041,2783,3238,2783,3238,2845,3041,2845,14.30,0
15611,3035,2969,3232,2969,3232,3026,3035,3026,21.60,1
15612,2202,936,2884,936,2884,1022,2202,1022,THE COFFEE BEAN,3
15613,1978,1024,3038,1024,3038,1126,1978,1126,& TEA LEAF (M) SDN. BHD.,3
15614,2065,1134,2973,1134,2973,1223,2065,1223,COMPANY NO.:441970-H,0
15615,2112,1226,3048,1226,3048,1322,2112,1322,"LOT F36, FIRST FLOOR,",2
15616,1940,1320,2991,1320,2991,1425,1940,1425,"AEON MALL BDR DATO' ONN,",2
15617,1674,1409,3226,1409,3226,1540,1674,1540,"NO.3 JLN DATO' ONN 3, BDR DATO' ONN",2
15618,2070,1524,3134,1524,3134,1617,2070,1617,"81100 JOHOR BAHRU, JOHOR",2
15619,2073,1615,2966,1615,2966,1716,2073,1716,GST NO.:000384106496,0
15620,1993,1727,2971,1727,2971,1822,1993,1822,TAX INVOICE,0
15621,1642,1831,2366,1831,2366,1929,1642,1929,08/04/2018 14:26,4
15622,2607,1808,3216,1808,3216,1899,2607,1899,B512292,0
15623,1644,1949,1789,1949,1789,2040,1644,2040,QTY,0
15624,1952,1937,2481,1937,2481,2025,1952,2025,DESCRIPTIONS,0
15625,2959,1904,3230,1904,3230,1995,2959,1995,AMOUNT,0
15626,1652,2142,1692,2142,1692,2240,1652,2240,1,0
15627,1953,2113,2535,2113,2535,2216,1953,2216,CAFE LATTE -S,0
15628,3014,2097,3326,2097,3326,2188,3014,2188,11.32 T,0
15629,1952,2333,2302,2333,2302,2421,1952,2421,STTL,0
15630,2805,2303,3227,2303,3227,2391,2805,2391,11.32,0
15631,1944,2436,2236,2436,2236,2527,1944,2527,6% GST,0
15632,3059,2401,3243,2401,3243,2499,3059,2499,0.68,0
15633,1664,2637,1701,2637,1701,2737,1664,2737,1,0
15634,1960,2627,2406,2627,2406,2718,1960,2718,TOTAL,0
15635,2805,2599,3235,2599,3235,2683,2805,2683,12.00,1
15636,1960,2723,2156,2723,2156,2816,1960,2816,CASH,0
15637,3018,2698,3246,2698,3246,2778,3018,2778,12.00,1
15638,1964,2820,2501,2820,2501,2904,1964,2904,CHANGE,0
15639,2870,2800,3248,2800,3248,2891,2870,2891,0.00,0
15640,1659,3132,2154,3132,2154,3220,1659,3220,GST SUMMARY,0
15641,2532,3113,2807,3113,2807,3192,2532,3192,AMOUNT,0
15642,3106,3094,3253,3094,3253,3180,3106,3180,TAX,0
15643,1659,3231,2013,3231,2013,3322,1659,3322,T:6% GST,0
15644,2588,3204,2814,3204,2814,3290,2588,3290,11.32,0
15645,3061,3199,3264,3199,3264,3281,3061,3281,0.68,0
15646,1667,3330,2204,3330,2204,3421,1667,3421,Z:ZERO RATED,0
15647,2625,3316,2823,3316,2823,3388,2625,3388,0.00,0
15648,3064,3297,3253,3297,3253,3376,3064,3376,0.00,0
15649,1667,3602,3213,3602,3213,3721,1667,3721,PASSION FOR COFFEE & TEA SINCE 1963,0
15650,1897,3708,3091,3708,3091,3808,1897,3808,ALL BEAN POINTS EARNED FROM,0
15651,1972,3815,2966,3815,2966,3904,1972,3904,JAN-DEC WILL EXPIRE BY,0
15652,1837,3915,3134,3915,3134,4003,1837,4003,31ST MARCH THE FOLLOWING YEAR,0
15653,1852,4667,3056,4667,3056,4770,1852,4770,SCAN AND PROVIDE US YOUR FEEDBACK!,0
15654,2116,5056,2732,5056,2732,5142,2116,5142,WIFI PASSWORD,0
15655,2138,5150,2873,5150,2873,5250,2138,5250,9PJZ5I8N,0
15656,1701,5370,1842,5370,1842,5450,1701,5450,TBL,0
15657,1696,5439,2984,5439,2984,5557,1696,5557,CSH:PT17750 OL-PT AZMEER SHAH,0
15658,1696,5545,2662,5545,2662,5641,1696,5641,POS:T002 SHF:201804081,0
15659,1855,1328,3292,1328,3292,1410,1855,1410,DE MAXIMUM THAI EXPRESS SDN BHD,3
15660,2409,1453,2752,1453,2752,1516,2409,1516,1241045-D,0
15661,2026,1551,3121,1551,3121,1626,2026,1626,"BLK 2, UNIT G1 & G2, BESTARI TERRACE,",2
15662,2091,1654,3060,1654,3060,1723,2091,1723,"LOT PTD 182908 & PTD 143216,",2
15663,1941,1755,3196,1755,3196,1837,1941,1837,"JALAN DANGA, TAMAN NUSA BESTARI, 81300",2
15664,1824,2041,2494,2041,2494,2123,1824,2123,TAX INVOICE NO,0
15665,2884,2029,2966,2029,2966,2152,2884,2152,8,0
15666,1818,2177,2022,2177,2022,2256,1818,2256,5664,0
15667,1817,2311,2758,2311,2758,2384,1817,2384,DATE: 14/04/2018 11:28:59 PM,4
15668,1808,2432,2096,2432,2096,2503,1808,2503,CASHIER:,0
15669,1808,2531,2274,2531,2274,2604,1808,2604,WAITER: ANJO,0
15670,1841,2647,2333,2647,2333,2723,1841,2723,QTY CODE/DESC,0
15671,2590,2635,2883,2635,2883,2708,2590,2708,UNIT PRICE,0
15672,3001,2630,3270,2630,3270,2701,3001,2701,TOTAL RM,0
15673,1881,2791,1909,2791,1909,2857,1881,2857,1,0
15674,1994,2788,2122,2788,2122,2852,1994,2852,D15,0
15675,2751,2788,2888,2788,2888,2847,2751,2847,8.90,0
15676,3148,2784,3295,2784,3295,2850,3148,2850,8.90,0
15677,1997,2895,2460,2895,2460,2966,1997,2966,THAI ICE TEA,0
15678,1881,2987,1909,2987,1909,3056,1881,3056,1,0
15679,1992,2982,2162,2982,2162,3053,1992,3053,FR01,0
15680,2722,2982,2887,2982,2887,3048,2722,3048,12.90,0
15681,3105,2980,3299,2980,3299,3049,3105,3049,12.90,0
15682,1994,3089,2769,3089,2769,3162,1994,3162,BELACAN FRIED RICE,0
15683,1817,3228,2292,3228,2292,3304,1817,3304,TOTAL AMOUNT:,0
15684,3100,3223,3294,3223,3294,3289,3100,3289,21.80,1
15685,1808,3377,2300,3377,2300,3460,1808,3460,ROUNDING ADJ:,0
15686,3145,3382,3289,3382,3289,3451,3145,3451,0.00,0
15687,1815,3528,2276,3528,2276,3606,1815,3606,TOTAL AMOUNT:,0
15688,3103,3528,3290,3528,3290,3599,3103,3599,21.80,1
15689,1815,3786,2122,3786,2122,3862,1815,3862,TOTAL:,0
15690,2850,3781,3282,3781,3282,3873,2850,3873,RM 21.80,1
15691,1810,3949,2046,3949,2046,4032,1810,4032,TYPE 2,0
15692,2214,3942,2434,3942,2434,4027,2214,4027,QTY: 2,0
15693,2926,3930,3259,3930,3259,3999,2926,3999,14/04/2018,4
15694,2009,4166,3082,4166,3082,4235,2009,4235,...XPOSMART WIFIPOS SINCE 1985...,0
15695,2150,2429,2318,2429,2318,2490,2150,2490,S201,0
15696,2067,1068,3016,1068,3016,1158,2067,1158,AEON CO. (M) BHD (126926-H),3
15697,2027,1170,3068,1170,3068,1254,2027,1254,"3RD FLR, AEON TAMAN MALURI SC",2
15698,2103,1269,2960,1269,2960,1358,2103,1358,"JLN JEJAKA, TAMAN MALURI",2
15699,2063,1367,2999,1367,2999,1449,2063,1449,"CHERAS, 55100 KUALA LUMPUR",2
15700,2169,1465,2922,1465,2922,1549,2169,1549,GST ID : 002017394688,0
15701,2307,1564,2814,1564,2814,1647,2307,1647,SHOPPING HOURS,0
15702,2062,1663,3027,1663,3027,1748,2062,1748,SUN-THU:1000 HRS - 2200 HRS,0
15703,2056,1761,3037,1761,3037,1847,2056,1847,FRI-SAT:1000 HRS - 2300 HRS,0
15704,1741,1867,2718,1867,2718,1951,1741,1951,VALUED CUSTOMER: 1170086176,0
15705,1850,2060,2389,2060,2389,2143,1850,2143,1X 000000811101,0
15706,2939,2059,3170,2059,3170,2138,2939,2138,2.50SR,0
15707,1956,2154,2317,2154,2317,2240,1956,2240,TAMAGO (S),0
15708,1948,2254,2456,2254,2456,2347,1948,2347,DISC 30% @1.75,0
15709,2905,2247,3108,2247,3108,2341,2905,2341,-0.75,0
15710,1740,2458,2070,2458,2070,2541,1740,2541,SUB-TOTAL,0
15711,3006,2443,3156,2443,3156,2544,3006,2544,1.75,1
15712,1736,2548,2461,2548,2461,2642,1736,2642,TOTAL SALES INCL GST,0
15713,3014,2555,3159,2555,3159,2634,3014,2634,1.75,1
15714,1734,2654,2596,2654,2596,2741,1734,2741,TOTAL AFTER ADJ INCL GST,0
15715,3007,2647,3165,2647,3165,2734,3007,2734,1.75,1
15716,1734,2763,1892,2763,1892,2840,1734,2840,CASH,0
15717,3007,2747,3158,2747,3158,2834,3007,2834,1.80,0
15718,1730,2853,2164,2853,2164,2943,1730,2943,ITEM COUNT 1,0
15719,1873,2954,2985,2954,2985,3034,1873,3034,INVOICE NO: 2018041810090010447,0
15720,1730,3056,2142,3056,2142,3143,1730,3143,GST SUMMARY,0
15721,2435,3049,2657,3049,2657,3133,2435,3133,AMOUNT,0
15722,3033,3046,3158,3046,3158,3130,3033,3130,TAX,0
15723,1734,3149,1995,3149,1995,3236,1734,3236,SR @ 6%,0
15724,2514,3141,2657,3141,2657,3227,2514,3227,1.65,0
15725,2999,3141,3157,3141,3157,3224,2999,3224,0.10,0
15726,1727,3242,1920,3242,1920,3332,1727,3332,TOTAL,0
15727,2509,3239,2663,3239,2663,3329,2509,3329,1.65,0
15728,2998,3242,3156,3242,3156,3326,2998,3326,0.10,0
15729,1734,3348,2307,3348,2307,3435,1734,3435,18/04/2018 20:27,4
15730,2580,3345,3149,3345,3149,3425,2580,3425,1009 001 0010447,0
15731,1732,3444,2311,3444,2311,3530,1732,3530,0306654 PAVITHRA,0
15732,2149,3644,2898,3644,2898,3723,2149,3723,AEON TAMAN UNIVERSITI,2
15733,2083,3741,2936,3741,2936,3830,2083,3830,TEL 1-300-80-AEON (2366),0
15734,2013,3845,3011,3845,3011,3927,2013,3927,THANK YOU FOR YOUR PATRONAGE,0
15735,2185,3944,2804,3944,2804,4026,2185,4026,PLEASE COME AGAIN,0
15736,2364,2846,2737,2846,2737,2939,2364,2939,CHANGE AMT,0
15737,3001,2853,3162,2853,3162,2937,3001,2937,0.05,0
15738,2033,1058,2987,1058,2987,1149,2033,1149,AEON CO. (M) BHD (126926-H),3
15739,2002,1155,3033,1155,3033,1245,2002,1245,"3RD FLR, AEON TAMAN MALURI SC",2
15740,2075,1254,2928,1254,2928,1343,2075,1343,"JLN JEJAKA, TAMAN MALURI",2
15741,2036,1350,2958,1350,2958,1443,2036,1443,"CHERAS, 55100 KUALA LUMPUR",2
15742,2142,1451,2892,1451,2892,1541,2142,1541,GST ID : 002017394688,0
15743,2286,1550,2788,1550,2788,1635,2286,1635,SHOPPING HOURS,0
15744,2039,1648,2999,1648,2999,1741,2039,1741,SUN-THU:1000 HRS - 2230 HRS,0
15745,2044,1746,2998,1746,2998,1842,2044,1842,FRI-SAT:1000 HRS - 2300 HRS,0
15746,1834,1951,2363,1951,2363,2039,1834,2039,1X 000000417969,0
15747,2917,1938,3140,1938,3140,2022,2917,2022,4.00SR,0
15748,1938,2044,2472,2044,2472,2134,1938,2134,GREEN PEA CHEES,0
15749,1837,2153,2369,2153,2369,2233,1837,2233,1X 000000418294,0
15750,1935,2241,2405,2241,2405,2334,1935,2334,BIG NUT BREAD,0
15751,2916,2140,3139,2140,3139,2220,2916,2220,3.90SR,0
15752,1837,2344,2371,2344,2371,2435,1837,2435,1X 000000418218,0
15753,1932,2446,2373,2446,2373,2534,1932,2534,ONION CHEESE,0
15754,2919,2337,3142,2337,3142,2419,2919,2419,2.30SR,0
15755,1728,2645,2050,2645,2050,2733,1728,2733,SUB-TOTAL,0
15756,2961,2632,3144,2632,3144,2712,2961,2712,10.20,1
15757,1725,2741,2440,2741,2440,2831,1725,2831,TOTAL SALES INCL GST,0
15758,2967,2730,3145,2730,3145,2812,2967,2812,10.20,1
15759,1725,2839,2586,2839,2586,2927,1725,2927,TOTAL AFTER ADJ INCL GST,0
15760,2972,2831,3145,2831,3145,2911,2972,2911,10.20,1
15761,1725,2945,1879,2945,1879,3027,1725,3027,CASH,0
15762,2964,2929,3147,2929,3147,3009,2964,3009,10.20,1
15763,1728,3041,2164,3041,2164,3126,1728,3126,ITEM COUNT 3,0
15764,1874,3126,2967,3126,2967,3219,1874,3219,INVOICE NO: 2018042210100260452,0
15765,1730,3240,2123,3240,2123,3322,1730,3322,GST SUMMARY,0
15766,2430,3230,2653,3230,2653,3310,2430,3310,AMOUNT,0
15767,3030,3224,3150,3224,3150,3298,3030,3298,TAX,0
15768,1733,3339,1986,3339,1986,3421,1733,3421,SR @ 6%,0
15769,2501,3328,2655,3328,2655,3405,2501,3405,9.62,0
15770,2996,3320,3145,3320,3145,3400,2996,3400,0.58,0
15771,1730,3434,1911,3434,1911,3519,1730,3519,TOTAL,0
15772,2507,3426,2660,3426,2660,3509,2507,3509,9.62,0
15773,2998,3418,3150,3418,3150,3498,2998,3498,0.58,0
15774,1728,3530,2302,3530,2302,3622,1728,3622,22/04/2018 19:29,4
15775,2584,3519,3150,3519,3150,3609,2584,3609,1010 026 0260452,0
15776,1730,3628,2511,3628,2511,3721,1730,3721,0304271 PJ NORSYAZWANA,0
15777,2225,3817,2799,3817,2799,3907,2225,3907,AEON PERMAS JAYA,0
15778,2089,3921,2934,3921,2934,4006,2089,4006,TEL 1-300-80-AEON (2366),0
15779,2015,4014,3012,4014,3012,4107,2015,4107,THANK YOU FOR YOUR PATRONAGE,0
15780,2188,4112,2802,4112,2802,4202,2188,4202,PLEASE COME AGAIN,0
15781,2363,3036,2722,3036,2722,3118,2363,3118,CHANGE AMT,0
15782,2996,3030,3145,3030,3145,3105,2996,3105,0.00,0
15783,1984,1084,2936,1084,2936,1187,1984,1187,AEON CO. (M) BHD (126926-H),3
15784,1957,1186,2983,1186,2983,1286,1957,1286,"3RD FLR, AEON TAMAN MALURI SC",2
15785,2018,1287,2882,1287,2882,1383,2018,1383,"JLN JEJAKA, TAMAN MALURI",2
15786,1990,1385,2923,1385,2923,1482,1990,1482,"CHERAS, 55100 KUALA LUMPUR",2
15787,2094,1482,2847,1482,2847,1581,2094,1581,GST ID : 002017394688,0
15788,2244,1582,2742,1582,2742,1674,2244,1674,SHOPPING HOURS,0
15789,1997,1678,2956,1678,2956,1780,1997,1780,SUN-THU:1000 HRS - 2230 HRS,0
15790,1999,1783,2956,1783,2956,1878,1999,1878,FRI-SAT:1000 HRS - 2300 HRS,0
15791,1793,2000,1867,2000,1867,2077,1793,2077,1X,0
15792,2846,1966,3099,1966,3099,2055,2846,2055,14.99SR,0
15793,1892,2083,2433,2083,2433,2173,1892,2173,KIT KAT SHARE B,0
15794,1902,2180,2470,2180,2470,2279,1902,2279,ITEM PROMO @9.99,0
15795,2844,2168,3035,2168,3035,2247,2844,2247,-5.00,0
15796,1795,2297,1877,2297,1877,2376,1795,2376,1X,0
15797,2848,2265,3105,2265,3105,2351,2848,2351,21.10SR,0
15798,1898,2380,2298,2380,2298,2469,1898,2469,BERYLS TTOW,0
15799,1798,2496,1875,2496,1875,2568,1798,2568,1X,0
15800,2861,2459,3109,2459,3109,2546,2861,2546,18.29SR,0
15801,1897,2580,2404,2580,2404,2666,1897,2666,VH BOX 180G SE,0
15802,1907,2673,2511,2673,2511,2772,1907,2772,ITEM PROMO @12.89,0
15803,2851,2660,3037,2660,3037,2742,2851,2742,-5.40,0
15804,1805,2793,1881,2793,1881,2864,1805,2864,1X,0
15805,2859,2757,3111,2757,3111,2838,2859,2838,18.29SR,0
15806,1907,2874,2412,2874,2412,2961,1907,2961,VH BOX 180G RA,0
15807,1910,2968,2514,2968,2514,3063,1910,3063,ITEM PROMO @12.89,0
15808,2851,2950,3045,2950,3045,3036,2851,3036,-5.40,0
15809,1805,3080,1882,3080,1882,3159,1805,3159,1X,0
15810,2858,3052,3115,3052,3115,3136,2858,3136,31.60SR,0
15811,1911,3168,2306,3168,2306,3257,1911,3257,LINDT DT125,0
15812,1810,3280,1886,3280,1886,3361,1810,3361,1X,0
15813,2895,3247,3119,3247,3119,3333,2895,3333,9.90SR,0
15814,1907,3366,2452,3366,2452,3453,1907,3453,MILO NUGGETS FU,0
15815,1701,3563,2020,3563,2020,3653,1701,3653,SUB-TOTAL,0
15816,2932,3537,3120,3537,3120,3624,2932,3624,98.37,0
15817,1704,3657,2416,3657,2416,3751,1704,3751,TOTAL SALES INCL GST,0
15818,2935,3641,3121,3641,3121,3723,2935,3723,98.37,0
15819,1701,3762,2135,3762,2135,3854,1701,3854,ROUNDING ADJ,0
15820,2935,3741,3123,3741,3123,3825,2935,3825,-0.02,0
15821,1706,3851,2555,3851,2555,3953,1706,3953,TOTAL AFTER ADJ INCL GST,0
15822,2933,3836,3121,3836,3121,3920,2933,3920,98.35,1
15823,1706,3965,1857,3965,1857,4047,1706,4047,CASH,0
15824,2909,3938,3123,3938,3123,4020,2909,4020,100.00,0
15825,1708,4057,2139,4057,2139,4141,1708,4141,ITEM COUNT 6,0
15826,2339,4040,2699,4040,2699,4134,2339,4134,CHANGE AMT,0
15827,2978,4034,3126,4034,3126,4115,2978,4115,1.65,0
15828,1854,4137,2945,4137,2945,4237,1854,4237,INVOICE NO: 2018042210100080567,0
15829,1708,4259,2103,4259,2103,4346,1708,4346,GST SUMMARY,0
15830,2408,4244,2635,4244,2635,4328,2408,4328,AMOUNT,0
15831,3011,4236,3128,4236,3128,4312,3011,4312,TAX,0
15832,1713,4358,1968,4358,1968,4439,1713,4439,SR @ 6%,0
15833,2448,4342,2637,4342,2637,4421,2448,4421,92.80,0
15834,2978,4330,3128,4330,3128,4409,2978,4409,5.57,0
15835,1709,4450,1890,4450,1890,4540,1709,4540,TOTAL,0
15836,2450,4442,2639,4442,2639,4519,2450,4519,92.80,0
15837,2983,4430,3129,4430,3129,4511,2983,4511,5.57,0
15838,1709,4549,2285,4549,2285,4639,1709,4639,22/04/2018 19:26,4
15839,2565,4529,3133,4529,3133,4619,2565,4619,1010 008 0080567,0
15840,1709,4642,2290,4642,2290,4741,1709,4741,0307614 PJ HAZIQ,0
15841,2204,4830,2786,4830,2786,4924,2204,4924,AEON PERMAS JAYA,0
15842,2066,4924,2923,4924,2923,5023,2066,5023,TEL 1-300-80-AEON (2366),0
15843,2005,5024,3000,5024,3000,5126,2005,5126,THANK YOU FOR YOUR PATRONAGE,0
15844,2173,5129,2790,5129,2790,5218,2173,5218,PLEASE COME AGAIN,0
15845,1894,1987,2325,1987,2325,2074,1894,2074,000008204363,0
15846,1898,2283,2329,2283,2329,2370,1898,2370,000001018506,0
15847,1902,2481,2331,2481,2331,2567,1902,2567,000001057437,0
15848,1903,2777,2332,2777,2332,2863,1903,2863,000001057436,0
15849,1912,3070,2340,3070,2340,3154,1912,3154,000001011536,0
15850,1908,3267,2339,3267,2339,3354,1908,3354,000005914876,0
15851,2239,707,2665,707,2665,769,2239,769,TAX INVOICE,0
15852,2199,791,2728,791,2728,855,2199,855,DOMINO'S PIZZA,2
15853,1960,896,2957,896,2957,958,1960,958,GST REF NO : 001694261248,0
15854,1826,995,3065,995,3065,1061,1826,1061,DOMINO'S PIZZA TAMAN UNIVERSITI,2
15855,1731,1090,3170,1090,3170,1165,1731,1165,"30, JLN KEBUDAYAAN 7, TMN UNIVERSITI",2
15856,2076,1184,2843,1184,2843,1254,2076,1254,"81300 SKUDAI, JOHOR",2
15857,1703,1531,2239,1531,2239,1595,1703,1595,CARRY OUT NOW,0
15858,2601,1522,3084,1522,3084,1599,2601,1599,PAY BY : CASH,0
15859,1703,1779,1910,1779,1910,1836,1703,1836,ORDER,0
15860,2133,1775,2348,1775,2348,1830,2133,1830,: 8554,0
15861,2605,1771,2691,1771,2691,1841,2605,1841,BY,0
15862,2810,1766,3012,1766,3012,1825,2810,1825,: 5586,0
15863,1700,1867,2504,1867,2504,1937,1700,1937,ORDER TIME : 13:14:55,0
15864,2592,1861,3170,1861,3170,1925,2592,1925,DATE : 28/04/18,4
15865,1698,2019,2265,2019,2265,2078,1698,2078,NAME : MRS YUEN,0
15866,1705,2107,2553,2107,2553,2186,1705,2186,PICKUP TIME : 13:29:55,0
15867,1700,2287,1821,2287,1821,2353,1700,2353,QTY,0
15868,1854,2285,2023,2285,2023,2344,1854,2344,MENU,0
15869,2149,2283,2328,2283,2328,2345,2149,2345,DESC,0
15870,2403,2285,2649,2285,2649,2349,2403,2349,COUPON,0
15871,2742,2276,2913,2276,2913,2335,2742,2335,DISC,0
15872,3010,2274,3223,2274,3223,2333,3010,2333,PRICE,0
15873,1722,2419,1773,2419,1773,2476,1722,2476,1,0
15874,1859,2421,2028,2421,2028,2480,1859,2480,"6""HT",0
15875,2111,2417,2258,2417,2258,2485,2111,2485,(KB),0
15876,2397,2421,2713,2421,2713,2476,2397,2476,LSF1-PSI,0
15877,2990,2408,3197,2408,3197,2472,2990,2472,15.60,0
15878,1722,2537,1777,2537,1777,2599,1722,2599,1,0
15879,1852,2537,2023,2537,2023,2601,1852,2601,"6""HT",0
15880,2111,2540,2258,2540,2258,2606,2111,2606,(KB),0
15881,2395,2537,2711,2537,2711,2596,2395,2596,LSF1-PSI,0
15882,2994,2531,3198,2531,3198,2593,2994,2593,15.60,0
15883,1727,2660,1771,2660,1771,2715,1727,2715,1,0
15884,1854,2660,2023,2660,2023,2715,1854,2715,CWAH,0
15885,2392,2654,2708,2654,2708,2713,2392,2713,AOA1-ADI,0
15886,2994,2649,3196,2649,3196,2706,2994,2706,14.50,0
15887,2735,2825,2937,2825,2937,2880,2735,2880,14.80,0
15888,2985,2827,3187,2827,3187,2882,2985,2882,45.70,0
15889,1685,2948,2140,2948,2140,3007,1685,3007,TOTAL ITEMS,0
